code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,course_length,date_registration,date_unregistration,status,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,mod_pres_vle_type_count,year,month,subject,final_result
BBB,2013J,612488,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,268,-8.0,268.0,keep,0.8333333333333334,77.08333333333333,473.0,393,7,1386,78,10,2013,Oct,SocSci,Distinction
BBB,2013J,612517,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,268,-16.0,268.0,keep,0.4166666666666667,27.333333333333332,1086.0,14,4,31,7,10,2013,Oct,SocSci,Pass
BBB,2013J,612656,F,South East Region,HE Qualification,90-100%,35-55,0,120,N,268,-22.0,268.0,keep,0.9166666666666666,82.41666666666667,265.0,208,8,539,54,10,2013,Oct,SocSci,Distinction
BBB,2013J,612658,F,South East Region,HE Qualification,30-40%,0-35,0,120,N,268,-22.0,268.0,keep,0.9166666666666666,72.25,265.0,250,7,618,63,10,2013,Oct,SocSci,Distinction
BBB,2013J,612661,F,South East Region,HE Qualification,90-100%,35-55,0,120,N,268,-22.0,268.0,keep,0.9166666666666666,83.0,265.0,297,7,665,74,10,2013,Oct,SocSci,Distinction
BBB,2013J,612684,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,120,N,268,-22.0,268.0,keep,0.8333333333333334,62.5,431.0,266,7,875,63,10,2013,Oct,SocSci,Pass
BBB,2013J,612757,M,North Region,HE Qualification,80-90%,35-55,0,120,N,268,-22.0,268.0,keep,0.8333333333333334,76.16666666666667,473.0,321,8,766,84,10,2013,Oct,SocSci,Pass
BBB,2013J,612891,F,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,268,-2.0,268.0,keep,0.9166666666666666,67.75,265.0,792,9,2417,107,10,2013,Oct,SocSci,Pass
BBB,2013J,613158,F,Ireland,Lower Than A Level,70-80%,35-55,0,60,N,268,-1.0,268.0,keep,0.9166666666666666,75.91666666666667,265.0,300,8,652,55,10,2013,Oct,SocSci,Pass
BBB,2013J,613160,F,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,268,-2.0,268.0,keep,0.75,65.75,527.0,83,8,213,20,10,2013,Oct,SocSci,Distinction
BBB,2013J,613162,M,Ireland,A Level or Equivalent,40-50%,0-35,0,120,N,268,2.0,66.0,keep,0.08333333333333333,5.166666666666667,1568.0,11,5,23,4,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,613164,F,Ireland,A Level or Equivalent,40-50%,35-55,0,60,N,268,-8.0,268.0,keep,0.9166666666666666,73.66666666666667,265.0,70,7,163,18,10,2013,Oct,SocSci,Distinction
BBB,2013J,613171,F,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,268,-21.0,268.0,keep,0.9166666666666666,73.33333333333333,265.0,321,8,760,72,10,2013,Oct,SocSci,Pass
BBB,2013J,613173,F,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,268,-21.0,268.0,keep,0.9166666666666666,71.16666666666667,265.0,337,8,1022,39,10,2013,Oct,SocSci,Pass
BBB,2013J,613175,F,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,268,-7.0,268.0,keep,0.5833333333333334,46.416666666666664,866.0,249,8,637,27,10,2013,Oct,SocSci,Fail
BBB,2013J,613177,F,Ireland,A Level or Equivalent,20-30%,35-55,0,60,N,268,-7.0,268.0,keep,0.9166666666666666,75.66666666666667,265.0,1099,9,3737,168,10,2013,Oct,SocSci,Pass
BBB,2013J,613191,F,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,268,-7.0,170.0,keep,0.08333333333333333,5.75,1568.0,69,6,178,12,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,613196,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,268,-7.0,268.0,keep,0.9166666666666666,74.91666666666667,265.0,109,7,263,23,10,2013,Oct,SocSci,Pass
BBB,2013J,613199,F,Ireland,A Level or Equivalent,0-10%,0-35,0,120,Y,268,5.0,96.0,keep,0.25,19.5,1467.0,114,9,285,25,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,613200,F,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,268,2.0,268.0,keep,0.9166666666666666,63.166666666666664,265.0,356,9,722,80,10,2013,Oct,SocSci,Pass
BBB,2013J,613203,F,Ireland,HE Qualification,60-70%,0-35,0,60,N,268,-7.0,268.0,keep,0.9166666666666666,83.25,265.0,232,9,666,48,10,2013,Oct,SocSci,Distinction
BBB,2013J,613208,F,Ireland,A Level or Equivalent,50-60%,35-55,0,60,N,268,-7.0,268.0,keep,0.9166666666666666,65.83333333333333,265.0,196,9,734,28,10,2013,Oct,SocSci,Pass
BBB,2013J,613293,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,268,-7.0,268.0,keep,0.9166666666666666,73.66666666666667,265.0,262,9,541,47,10,2013,Oct,SocSci,Pass
BBB,2013J,613298,M,Ireland,HE Qualification,80-90%,0-35,0,60,N,268,2.0,122.0,keep,0.08333333333333333,5.166666666666667,1568.0,6,2,8,4,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,613416,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,268,-20.0,268.0,keep,0.75,58.833333333333336,492.0,130,8,299,27,10,2013,Oct,SocSci,Pass
BBB,2013J,613418,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,268,-20.0,268.0,keep,0.9166666666666666,79.75,265.0,295,8,684,82,10,2013,Oct,SocSci,Pass
BBB,2013J,613735,F,South East Region,HE Qualification,70-80%,35-55,0,120,N,268,-18.0,268.0,keep,0.8333333333333334,76.83333333333333,473.0,283,7,628,62,10,2013,Oct,SocSci,Distinction
BBB,2013J,613738,F,South East Region,HE Qualification,30-40%,0-35,0,120,N,268,-18.0,268.0,keep,0.8333333333333334,71.91666666666667,473.0,380,7,920,94,10,2013,Oct,SocSci,Pass
BBB,2013J,614013,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,268,-17.0,268.0,keep,0.6666666666666666,54.5,770.0,162,9,324,22,10,2013,Oct,SocSci,Pass
BBB,2013J,614064,F,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,268,-16.0,268.0,keep,0.8333333333333334,68.5,396.0,188,7,386,47,10,2013,Oct,SocSci,Pass
BBB,2013J,614068,F,Wales,Lower Than A Level,30-40%,0-35,0,60,N,268,-16.0,166.0,keep,0.5,36.666666666666664,1144.0,180,6,429,38,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,614072,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,268,-16.0,268.0,keep,0.9166666666666666,73.0,265.0,357,7,922,105,10,2013,Oct,SocSci,Pass
BBB,2013J,614148,F,North Western Region,HE Qualification,80-90%,35-55,0,60,N,268,2.0,268.0,keep,0.25,16.916666666666668,1467.0,59,8,114,12,10,2013,Oct,SocSci,Fail
BBB,2013J,614495,F,East Anglian Region,Post Graduate Qualification,90-100%,35-55,0,180,N,268,4.0,268.0,keep,0.9166666666666666,85.08333333333333,265.0,225,7,610,67,10,2013,Oct,SocSci,Distinction
BBB,2013J,614546,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,120,N,268,-15.0,268.0,keep,0.9166666666666666,86.75,265.0,582,7,1760,124,10,2013,Oct,SocSci,Distinction
BBB,2013J,614556,F,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-15.0,268.0,keep,0.9166666666666666,81.08333333333333,265.0,317,9,1160,58,10,2013,Oct,SocSci,Pass
BBB,2013J,615127,F,East Midlands Region,HE Qualification,20-30%,35-55,0,120,N,268,-12.0,268.0,keep,0.9166666666666666,86.25,265.0,599,8,1933,170,10,2013,Oct,SocSci,Distinction
BBB,2013J,615148,F,West Midlands Region,HE Qualification,60-70%,0-35,0,120,N,268,-12.0,156.0,keep,0.4166666666666667,32.25,1275.0,45,6,91,7,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,616342,M,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,268,-11.0,268.0,keep,0.8333333333333334,61.916666666666664,396.0,219,7,515,52,10,2013,Oct,SocSci,Pass
BBB,2013J,616735,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,N,268,-9.0,268.0,keep,0.9166666666666666,79.25,265.0,222,8,582,63,10,2013,Oct,SocSci,Pass
BBB,2013J,617116,F,Wales,HE Qualification,30-40%,0-35,0,60,N,268,-5.0,268.0,keep,0.75,60.0,457.0,131,8,288,26,10,2013,Oct,SocSci,Pass
BBB,2013J,617472,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,268,-5.0,268.0,keep,0.9166666666666666,70.5,265.0,205,8,543,37,10,2013,Oct,SocSci,Pass
BBB,2013J,619082,F,Ireland,HE Qualification,70-80%,0-35,0,60,N,268,5.0,268.0,keep,0.8333333333333334,56.25,361.0,578,8,1363,131,10,2013,Oct,SocSci,Pass
BBB,2013J,619941,F,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,268,5.0,268.0,keep,0.9166666666666666,72.91666666666667,265.0,689,9,3449,87,10,2013,Oct,SocSci,Pass
BBB,2013J,1105438,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,268,-174.0,268.0,keep,0.6666666666666666,56.916666666666664,777.0,115,9,416,22,10,2013,Oct,SocSci,Pass
BBB,2013J,1170618,F,South East Region,HE Qualification,70-80%,35-55,0,120,N,268,32.0,268.0,keep,0.8333333333333334,77.16666666666667,473.0,231,9,550,53,10,2013,Oct,SocSci,Distinction
BBB,2013J,1340766,F,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,268,-43.0,268.0,keep,0.9166666666666666,77.5,265.0,270,9,652,53,10,2013,Oct,SocSci,Distinction
BBB,2013J,1399285,F,Wales,Lower Than A Level,70-80%,35-55,0,60,N,268,-36.0,268.0,keep,0.9166666666666666,74.16666666666667,265.0,197,8,481,46,10,2013,Oct,SocSci,Pass
BBB,2013J,1405594,F,North Western Region,Lower Than A Level,70-80%,35-55,0,120,N,268,-38.0,268.0,keep,0.9166666666666666,77.5,265.0,1446,9,7605,216,10,2013,Oct,SocSci,Pass
BBB,2013J,1411627,F,West Midlands Region,Lower Than A Level,0-10%,35-55,1,180,Y,268,-100.0,268.0,keep,0.8333333333333334,59.416666666666664,431.0,861,9,3342,194,10,2013,Oct,SocSci,Pass
BBB,2013J,1413989,F,Scotland,HE Qualification,80-90%,35-55,3,75,N,268,-114.0,76.0,keep,0.16666666666666666,13.166666666666666,1521.0,12,2,47,6,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,1421720,M,North Western Region,HE Qualification,0-10%,35-55,2,120,N,268,-178.0,268.0,keep,0.9166666666666666,76.58333333333333,265.0,371,9,774,77,10,2013,Oct,SocSci,Pass
BBB,2013J,1440341,M,Wales,Lower Than A Level,90-100%,35-55,0,60,N,268,-63.0,268.0,keep,0.9166666666666666,78.25,265.0,647,9,1663,128,10,2013,Oct,SocSci,Pass
BBB,2013J,1467014,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,268,-16.0,268.0,keep,0.9166666666666666,82.75,265.0,515,8,1292,141,10,2013,Oct,SocSci,Pass
BBB,2013J,1503056,F,South West Region,Lower Than A Level,40-50%,35-55,0,120,Y,268,-31.0,268.0,keep,0.9166666666666666,70.58333333333333,265.0,107,7,215,22,10,2013,Oct,SocSci,Pass
BBB,2013J,1521687,F,South Region,HE Qualification,70-80%,35-55,0,120,N,268,-31.0,268.0,keep,0.25,19.416666666666668,1467.0,26,7,52,9,10,2013,Oct,SocSci,Fail
BBB,2013J,1536774,F,West Midlands Region,Lower Than A Level,10-20,35-55,1,60,N,268,-74.0,268.0,keep,0.9166666666666666,71.58333333333333,265.0,618,8,1767,133,10,2013,Oct,SocSci,Pass
BBB,2013J,1541133,F,Scotland,A Level or Equivalent,50-60%,35-55,0,150,Y,268,-80.0,268.0,keep,0.8333333333333334,78.33333333333333,473.0,891,8,2208,169,10,2013,Oct,SocSci,Fail
BBB,2013J,1594621,F,South Region,Lower Than A Level,50-60%,55<=,0,60,N,268,-29.0,268.0,keep,0.75,57.333333333333336,485.0,138,7,369,28,10,2013,Oct,SocSci,Pass
BBB,2013J,1624707,F,South Region,A Level or Equivalent,10-20,35-55,0,60,N,268,-22.0,268.0,keep,0.9166666666666666,80.33333333333333,265.0,463,9,1323,93,10,2013,Oct,SocSci,Distinction
BBB,2013J,1627017,F,North Region,HE Qualification,40-50%,35-55,0,120,N,268,-22.0,268.0,keep,0.8333333333333334,64.33333333333333,473.0,301,7,908,82,10,2013,Oct,SocSci,Pass
BBB,2013J,1695710,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,120,N,268,-101.0,268.0,keep,0.9166666666666666,77.83333333333333,265.0,383,9,968,83,10,2013,Oct,SocSci,Pass
BBB,2013J,1726951,F,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,268,-65.0,268.0,keep,0.9166666666666666,78.58333333333333,265.0,238,7,710,41,10,2013,Oct,SocSci,Distinction
BBB,2013J,1731564,F,Ireland,Lower Than A Level,40-50%,35-55,0,60,N,268,2.0,268.0,keep,0.75,60.25,604.0,195,8,468,48,10,2013,Oct,SocSci,Pass
BBB,2013J,1759851,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,120,N,268,-38.0,40.0,keep,0.08333333333333333,5.25,1568.0,35,6,95,7,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,1771053,F,West Midlands Region,Lower Than A Level,80-90%,35-55,1,60,N,268,-135.0,41.0,keep,0.08333333333333333,5.0,1568.0,49,5,96,10,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,1778145,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,Y,268,-52.0,268.0,keep,0.8333333333333334,69.58333333333333,473.0,383,9,1029,73,10,2013,Oct,SocSci,Pass
BBB,2013J,1781804,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,268,-156.0,268.0,keep,0.16666666666666666,8.583333333333334,1514.0,13,3,23,4,10,2013,Oct,SocSci,Fail
BBB,2013J,1797168,F,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,268,-144.0,268.0,keep,0.8333333333333334,63.0,361.0,125,7,316,41,10,2013,Oct,SocSci,Pass
BBB,2013J,1866742,F,South West Region,Lower Than A Level,40-50%,0-35,0,120,N,268,-65.0,86.0,keep,0.08333333333333333,5.416666666666667,1568.0,35,6,102,7,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,1886295,F,South Region,A Level or Equivalent,60-70%,35-55,1,60,N,268,-95.0,268.0,keep,0.9166666666666666,84.91666666666667,265.0,218,7,452,78,10,2013,Oct,SocSci,Distinction
BBB,2013J,1889565,F,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,268,-29.0,268.0,keep,0.9166666666666666,79.66666666666667,265.0,362,7,971,88,10,2013,Oct,SocSci,Distinction
BBB,2013J,1903677,F,West Midlands Region,Lower Than A Level,60-70%,35-55,1,60,N,268,-129.0,268.0,keep,0.9166666666666666,72.25,265.0,87,8,412,13,10,2013,Oct,SocSci,Pass
BBB,2013J,1910175,F,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,268,-66.0,268.0,keep,0.9166666666666666,76.5,265.0,358,8,1004,64,10,2013,Oct,SocSci,Pass
BBB,2013J,1935487,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,268,-10.0,119.0,keep,0.3333333333333333,28.166666666666668,1371.0,59,7,159,14,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,1939695,F,Scotland,Lower Than A Level,30-40%,35-55,2,60,Y,268,-52.0,268.0,keep,0.9166666666666666,77.66666666666667,265.0,481,7,1160,87,10,2013,Oct,SocSci,Distinction
BBB,2013J,1941248,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,268,-141.0,268.0,keep,0.9166666666666666,83.75,265.0,385,8,1375,80,10,2013,Oct,SocSci,Distinction
BBB,2013J,1946308,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,268,-57.0,268.0,keep,0.9166666666666666,74.91666666666667,265.0,408,8,852,82,10,2013,Oct,SocSci,Pass
BBB,2013J,1963287,F,West Midlands Region,No Formal quals,0-10%,0-35,0,60,N,268,-53.0,268.0,keep,0.16666666666666666,9.916666666666666,1514.0,30,7,63,5,10,2013,Oct,SocSci,Fail
BBB,2013J,1990650,F,Scotland,Lower Than A Level,40-50%,0-35,3,120,N,268,-84.0,268.0,keep,0.08333333333333333,6.416666666666667,1568.0,23,6,55,5,10,2013,Oct,SocSci,Fail
BBB,2013J,1993672,F,West Midlands Region,Lower Than A Level,0-10%,35-55,4,60,Y,268,-51.0,185.0,keep,0.16666666666666666,6.0,1514.0,39,7,217,10,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,1998790,M,Wales,A Level or Equivalent,30-40%,35-55,0,60,N,268,-51.0,268.0,keep,0.6666666666666666,52.583333333333336,805.0,82,7,199,17,10,2013,Oct,SocSci,Fail
BBB,2013J,2001687,F,South Region,A Level or Equivalent,40-50%,35-55,0,60,Y,268,-29.0,268.0,keep,0.8333333333333334,64.75,361.0,193,7,514,85,10,2013,Oct,SocSci,Pass
BBB,2013J,2002046,F,South West Region,A Level or Equivalent,40-50%,35-55,0,120,N,268,-15.0,268.0,keep,0.8333333333333334,68.66666666666667,473.0,278,7,531,85,10,2013,Oct,SocSci,Pass
BBB,2013J,2006283,F,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,268,-22.0,268.0,keep,0.9166666666666666,78.0,265.0,71,7,214,16,10,2013,Oct,SocSci,Pass
BBB,2013J,2023561,M,London Region,Lower Than A Level,30-40%,35-55,5,60,N,268,-44.0,224.0,keep,0.16666666666666666,15.0,1514.0,56,6,136,8,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,2029037,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,268,-171.0,268.0,keep,0.9166666666666666,69.33333333333333,265.0,550,8,1875,114,10,2013,Oct,SocSci,Pass
BBB,2013J,2034300,F,London Region,Lower Than A Level,0-10%,35-55,1,60,N,268,-91.0,268.0,keep,0.9166666666666666,71.66666666666667,265.0,113,7,256,23,10,2013,Oct,SocSci,Pass
BBB,2013J,2044036,F,South West Region,Lower Than A Level,50-60%,35-55,2,60,N,268,-108.0,268.0,keep,0.3333333333333333,23.0,1371.0,20,5,62,3,10,2013,Oct,SocSci,Fail
BBB,2013J,2056947,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,268,-30.0,268.0,keep,0.08333333333333333,6.0,1568.0,76,6,205,11,10,2013,Oct,SocSci,Fail
BBB,2013J,2061889,F,East Midlands Region,Lower Than A Level,60-70%,35-55,1,60,N,268,-45.0,268.0,keep,0.9166666666666666,70.41666666666667,265.0,9,4,23,3,10,2013,Oct,SocSci,Pass
BBB,2013J,2062995,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,268,-78.0,268.0,keep,0.75,55.5,492.0,293,7,650,50,10,2013,Oct,SocSci,Pass
BBB,2013J,2072166,F,South Region,Lower Than A Level,0-10%,0-35,0,60,Y,268,-63.0,208.0,keep,0.4166666666666667,29.333333333333332,1163.0,94,8,207,25,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,2078479,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,268,-66.0,268.0,keep,0.9166666666666666,83.25,265.0,1033,9,4689,186,10,2013,Oct,SocSci,Distinction
BBB,2013J,2078768,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,268,-30.0,268.0,keep,0.8333333333333334,69.33333333333333,473.0,855,8,3322,151,10,2013,Oct,SocSci,Pass
BBB,2013J,2083576,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,268,-32.0,268.0,keep,0.9166666666666666,76.5,265.0,347,7,743,71,10,2013,Oct,SocSci,Pass
BBB,2013J,2095379,M,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,268,-28.0,268.0,keep,0.9166666666666666,78.91666666666667,265.0,90,7,259,17,10,2013,Oct,SocSci,Pass
BBB,2013J,2111015,F,Ireland,Lower Than A Level,70-80%,35-55,0,60,N,268,-22.0,268.0,keep,0.9166666666666666,62.75,265.0,191,7,431,58,10,2013,Oct,SocSci,Pass
BBB,2013J,2111666,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,268,-9.0,128.0,keep,0.3333333333333333,28.666666666666668,1371.0,187,9,422,28,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,2115711,M,Wales,Lower Than A Level,40-50%,35-55,0,120,N,268,-58.0,268.0,keep,0.8333333333333334,71.33333333333333,473.0,579,9,1450,129,10,2013,Oct,SocSci,Pass
BBB,2013J,2128304,F,South East Region,A Level or Equivalent,60-70%,35-55,2,120,N,268,-67.0,268.0,keep,0.8333333333333334,72.83333333333333,473.0,338,7,979,77,10,2013,Oct,SocSci,Pass
BBB,2013J,2132966,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,268,-28.0,268.0,keep,0.9166666666666666,77.0,265.0,158,7,551,27,10,2013,Oct,SocSci,Pass
BBB,2013J,2140444,F,Wales,A Level or Equivalent,50-60%,35-55,1,120,N,268,-53.0,268.0,keep,0.8333333333333334,71.16666666666667,473.0,400,7,1431,100,10,2013,Oct,SocSci,Fail
BBB,2013J,2147687,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,268,-148.0,268.0,keep,0.25,20.166666666666668,1467.0,79,7,322,14,10,2013,Oct,SocSci,Fail
BBB,2013J,2147929,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,120,N,268,-106.0,268.0,keep,0.8333333333333334,63.5,431.0,139,7,293,30,10,2013,Oct,SocSci,Pass
BBB,2013J,2153026,F,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,268,-108.0,102.0,keep,0.3333333333333333,27.583333333333332,1371.0,76,8,277,16,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,2160453,F,South Region,Lower Than A Level,30-40%,35-55,0,60,N,268,-195.0,268.0,keep,0.8333333333333334,77.0,473.0,532,9,1343,112,10,2013,Oct,SocSci,Pass
BBB,2013J,2164944,F,South Region,Lower Than A Level,40-50%,35-55,0,60,N,268,-71.0,268.0,keep,0.9166666666666666,64.83333333333333,265.0,110,8,286,21,10,2013,Oct,SocSci,Fail
BBB,2013J,2174835,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,268,-63.0,268.0,keep,0.9166666666666666,78.58333333333333,265.0,100,7,211,22,10,2013,Oct,SocSci,Pass
BBB,2013J,2187146,F,South West Region,A Level or Equivalent,30-40%,35-55,0,120,N,268,-45.0,268.0,keep,0.9166666666666666,84.25,265.0,722,8,1866,193,10,2013,Oct,SocSci,Distinction
BBB,2013J,2196054,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,268,-53.0,268.0,keep,0.8333333333333334,70.58333333333333,396.0,381,8,1332,87,10,2013,Oct,SocSci,Pass
BBB,2013J,2210666,F,London Region,No Formal quals,50-60%,0-35,0,60,N,268,-114.0,268.0,keep,0.25,15.416666666666666,1467.0,24,5,66,6,10,2013,Oct,SocSci,Fail
BBB,2013J,2211630,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,268,-49.0,65.0,keep,0.25,19.5,1467.0,37,6,118,9,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,2214631,M,Scotland,HE Qualification,60-70%,35-55,0,90,N,268,-4.0,268.0,keep,0.8333333333333334,62.0,431.0,176,8,411,41,10,2013,Oct,SocSci,Pass
BBB,2013J,2226301,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,1,60,N,268,-43.0,268.0,keep,0.9166666666666666,70.58333333333333,265.0,151,7,380,55,10,2013,Oct,SocSci,Pass
BBB,2013J,2227004,F,London Region,A Level or Equivalent,90-100%,35-55,1,120,N,268,-88.0,109.0,keep,0.25,16.0,1467.0,16,6,47,4,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,2229783,F,London Region,HE Qualification,0-10%,35-55,0,60,N,268,-35.0,268.0,keep,0.5,40.25,1039.0,217,8,455,35,10,2013,Oct,SocSci,Fail
BBB,2013J,2239140,F,South Region,A Level or Equivalent,30-40%,35-55,2,60,N,268,-167.0,268.0,keep,0.16666666666666666,13.75,1514.0,111,7,245,19,10,2013,Oct,SocSci,Fail
BBB,2013J,2242290,F,North Western Region,HE Qualification,50-60%,35-55,1,60,N,268,-94.0,268.0,keep,0.25,18.666666666666668,1467.0,196,7,595,24,10,2013,Oct,SocSci,Fail
BBB,2013J,2262671,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,268,-74.0,268.0,keep,0.16666666666666666,11.416666666666666,1514.0,26,7,60,3,10,2013,Oct,SocSci,Fail
BBB,2013J,2266650,F,London Region,No Formal quals,20-30%,0-35,0,60,N,268,-28.0,268.0,keep,0.25,19.166666666666668,1467.0,68,8,133,13,10,2013,Oct,SocSci,Fail
BBB,2013J,2271644,M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,268,-10.0,268.0,keep,0.5,31.083333333333332,997.0,111,8,321,25,10,2013,Oct,SocSci,Pass
BBB,2013J,2273256,F,South Region,Lower Than A Level,90-100%,35-55,0,180,Y,268,-52.0,93.0,keep,0.25,21.583333333333332,1467.0,336,8,887,61,10,2013,Oct,SocSci,Withdrawn
BBB,2013J,2280314,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,268,-67.0,268.0,keep,0.75,69.33333333333333,681.0,495,8,1463,95,10,2013,Oct,SocSci,Pass
BBB,2013J,2282129,F,South West Region,Lower Than A Level,60-70%,0-35,1,60,N,268,-31.0,268.0,keep,0.3333333333333333,24.916666666666668,1371.0,43,7,129,8,10,2013,Oct,SocSci,Fail
BBB,2013J,2284583,F,London Region,A Level or Equivalent,40-50%,0-35,0,180,N,268,-22.0,268.0,keep,0.9166666666666666,58.333333333333336,265.0,466,8,1283,67,10,2013,Oct,SocSci,Pass
BBB,2013J,2294490,F,Scotland,HE Qualification,40-50%,0-35,1,180,N,268,-102.0,268.0,keep,0.25,22.75,1418.0,275,7,899,53,10,2013,Oct,SocSci,Fail
BBB,2013J,2299338,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,268,-18.0,268.0,keep,0.9166666666666666,84.0,265.0,335,9,701,93,10,2013,Oct,SocSci,Distinction
BBB,2013J,2318763,F,North Western Region,A Level or Equivalent,10-20,0-35,0,120,N,268,-149.0,268.0,keep,0.25,20.0,1306.0,269,9,682,46,10,2013,Oct,SocSci,Fail
BBB,2013J,2320306,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,N,268,-190.0,268.0,keep,0.9166666666666666,87.08333333333333,265.0,682,7,2004,136,10,2013,Oct,SocSci,Pass
BBB,2013J,2334319,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,268,-28.0,268.0,keep,0.9166666666666666,75.75,265.0,721,7,1869,142,10,2013,Oct,SocSci,Pass
BBB,2013J,2338586,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,120,N,268,-22.0,268.0,keep,0.9166666666666666,76.08333333333333,265.0,106,8,330,18,10,2013,Oct,SocSci,Distinction
