code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,course_length,date_registration,date_unregistration,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,mod_pres_vle_type_count,year,month,subject,final_result
BBB,2014B,429099,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,2,90,N,234,-192.0,234.0,1.0,88.71428571428571,0.0,230.0,7.0,466.0,42.0,10.0,2014,Feb,SocSci,Distinction
BBB,2014B,429417,M,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,234,-52.0,234.0,1.0,83.71428571428571,0.0,256.0,8.0,492.0,61.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,430002,M,South Region,Lower Than A Level,20-30%,0-35,0,60,N,234,-114.0,234.0,0.0,0.0,0.0,15.0,4.0,49.0,3.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,432480,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,234,-110.0,234.0,1.0,64.0,0.0,54.0,4.0,115.0,20.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,435057,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,234,-120.0,234.0,0.0,0.0,0.0,51.0,7.0,78.0,4.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,435282,F,South West Region,A Level or Equivalent,70-80%,35-55,2,60,Y,234,-88.0,234.0,0.7142857142857143,46.714285714285715,234.0,281.0,7.0,710.0,66.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,437171,F,East Midlands Region,A Level or Equivalent,0-10%,35-55,0,60,N,234,-100.0,234.0,1.0,82.71428571428571,0.0,237.0,8.0,881.0,43.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,437565,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,234,-41.0,234.0,1.0,84.85714285714286,0.0,329.0,7.0,930.0,78.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,439109,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,60,N,234,-29.0,234.0,1.0,72.57142857142857,0.0,100.0,8.0,224.0,22.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,439710,F,South East Region,A Level or Equivalent,70-80%,0-35,0,120,N,234,-146.0,234.0,1.0,91.71428571428571,0.0,260.0,7.0,542.0,73.0,10.0,2014,Feb,SocSci,Distinction
BBB,2014B,442497,F,London Region,Lower Than A Level,0-10%,35-55,0,90,N,234,-52.0,234.0,0.42857142857142855,31.142857142857142,328.0,78.0,6.0,187.0,15.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,444561,F,Wales,Lower Than A Level,60-70%,0-35,1,60,N,234,-184.0,234.0,0.8571428571428571,79.0,82.0,423.0,8.0,907.0,103.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,444858,F,London Region,A Level or Equivalent,0-10%,35-55,1,120,N,234,-36.0,234.0,1.0,68.42857142857143,0.0,172.0,8.0,584.0,29.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,444872,F,South East Region,Lower Than A Level,40-50%,35-55,0,60,N,234,-36.0,234.0,1.0,86.28571428571429,0.0,172.0,7.0,422.0,36.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,445415,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,234,-153.0,234.0,1.0,84.28571428571429,0.0,197.0,7.0,350.0,64.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,445494,M,South Region,HE Qualification,10-20,0-35,1,60,N,234,-31.0,234.0,1.0,82.14285714285714,0.0,134.0,7.0,303.0,33.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,446296,F,Wales,Lower Than A Level,20-30%,0-35,2,180,N,234,-11.0,234.0,0.42857142857142855,38.142857142857146,321.0,47.0,7.0,109.0,11.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,446650,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,234,-61.0,234.0,1.0,70.14285714285714,0.0,312.0,7.0,611.0,65.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,446755,F,South West Region,HE Qualification,30-40%,35-55,0,60,N,234,-138.0,234.0,1.0,92.42857142857143,0.0,287.0,8.0,636.0,49.0,10.0,2014,Feb,SocSci,Distinction
BBB,2014B,447184,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,234,-53.0,234.0,1.0,83.57142857142857,0.0,206.0,8.0,635.0,38.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,447265,F,London Region,No Formal quals,60-70%,0-35,0,180,N,234,-32.0,234.0,0.5714285714285714,50.57142857142857,316.0,41.0,6.0,91.0,9.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,447292,F,North Western Region,HE Qualification,60-70%,35-55,1,60,N,234,4.0,234.0,0.42857142857142855,33.57142857142857,398.0,102.0,8.0,228.0,17.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,465369,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,234,-279.0,234.0,1.0,75.57142857142857,0.0,48.0,7.0,117.0,10.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,466377,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,234,-51.0,173.0,0.42857142857142855,37.857142857142854,398.0,159.0,6.0,550.0,42.0,10.0,2014,Feb,SocSci,Withdrawn
BBB,2014B,466856,F,South West Region,A Level or Equivalent,20-30%,0-35,0,180,N,234,-36.0,234.0,1.0,80.85714285714286,0.0,66.0,5.0,107.0,29.0,10.0,2014,Feb,SocSci,Distinction
BBB,2014B,467100,F,South Region,Lower Than A Level,30-40%,0-35,0,120,N,234,-94.0,234.0,0.8571428571428571,68.0,117.0,440.0,8.0,1330.0,87.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,467303,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,234,-36.0,234.0,1.0,72.0,0.0,166.0,9.0,366.0,34.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,467580,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,234,-88.0,234.0,1.0,83.71428571428571,0.0,254.0,7.0,695.0,58.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,468349,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,1,60,N,234,-51.0,234.0,0.8571428571428571,67.14285714285714,117.0,49.0,6.0,122.0,14.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,468529,F,South Region,Lower Than A Level,70-80%,0-35,0,120,N,234,-87.0,208.0,0.8571428571428571,72.14285714285714,117.0,53.0,6.0,97.0,20.0,10.0,2014,Feb,SocSci,Withdrawn
BBB,2014B,469177,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,234,-145.0,234.0,1.0,83.71428571428571,0.0,67.0,8.0,151.0,21.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,470113,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,234,-2.0,234.0,1.0,75.71428571428571,0.0,107.0,6.0,241.0,27.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,470331,F,Wales,A Level or Equivalent,0-10%,35-55,0,60,N,234,-53.0,219.0,0.8571428571428571,71.0,117.0,550.0,10.0,1783.0,72.0,10.0,2014,Feb,SocSci,Withdrawn
BBB,2014B,470693,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,234,-32.0,234.0,1.0,91.71428571428571,0.0,632.0,8.0,2519.0,101.0,10.0,2014,Feb,SocSci,Distinction
BBB,2014B,471157,M,South West Region,Lower Than A Level,20-30%,35-55,0,120,N,234,-50.0,234.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,471925,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,234,-100.0,234.0,1.0,76.85714285714286,0.0,169.0,7.0,383.0,42.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,473095,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,2,120,N,234,-32.0,208.0,0.5714285714285714,48.142857142857146,316.0,91.0,6.0,187.0,35.0,10.0,2014,Feb,SocSci,Withdrawn
BBB,2014B,473509,M,West Midlands Region,Lower Than A Level,90-100%,35-55,2,300,N,234,-69.0,234.0,0.14285714285714285,11.0,485.0,265.0,7.0,1275.0,42.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,474607,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,234,-137.0,234.0,0.7142857142857143,25.428571428571427,164.0,52.0,6.0,115.0,8.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,475981,F,South Region,Lower Than A Level,30-40%,0-35,0,120,N,234,-284.0,234.0,0.8571428571428571,67.85714285714286,117.0,31.0,5.0,59.0,11.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,476037,F,South Region,Lower Than A Level,90-100%,35-55,2,180,N,234,-122.0,234.0,0.7142857142857143,47.57142857142857,164.0,62.0,7.0,211.0,7.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,477779,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,234,-24.0,234.0,0.8571428571428571,60.857142857142854,117.0,124.0,7.0,223.0,30.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,478242,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,234,-23.0,234.0,0.7142857142857143,56.0,199.0,54.0,5.0,91.0,19.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,478317,F,Scotland,Lower Than A Level,0-10%,0-35,2,90,N,234,-87.0,234.0,0.8571428571428571,66.14285714285714,117.0,110.0,7.0,299.0,23.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,479738,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,130,N,234,-107.0,234.0,1.0,69.28571428571429,0.0,122.0,6.0,340.0,31.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,480372,F,North Western Region,Lower Than A Level,10-20,0-35,1,120,N,234,-51.0,234.0,1.0,71.0,0.0,48.0,6.0,93.0,13.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,481150,F,Ireland,A Level or Equivalent,10-20,0-35,0,120,N,234,-29.0,234.0,0.7142857142857143,65.57142857142857,234.0,137.0,8.0,313.0,33.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,481947,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,180,N,234,-48.0,234.0,0.14285714285714285,10.0,485.0,29.0,6.0,71.0,7.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,483031,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,234,-76.0,234.0,1.0,83.14285714285714,0.0,200.0,7.0,367.0,48.0,10.0,2014,Feb,SocSci,Distinction
BBB,2014B,483411,F,East Midlands Region,Lower Than A Level,10-20,0-35,2,120,N,234,-99.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,Feb,SocSci,Fail
BBB,2014B,483468,F,Wales,HE Qualification,90-100%,0-35,0,60,N,234,-120.0,234.0,1.0,80.85714285714286,0.0,167.0,7.0,347.0,42.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,483485,F,Wales,Lower Than A Level,70-80%,0-35,0,60,Y,234,-12.0,234.0,1.0,80.0,0.0,132.0,8.0,280.0,27.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,483921,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,234,-146.0,234.0,0.5714285714285714,45.714285714285715,316.0,145.0,7.0,456.0,26.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,484821,F,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,234,-127.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,Feb,SocSci,Fail
BBB,2014B,484983,F,South West Region,Lower Than A Level,40-50%,0-35,1,120,N,234,-29.0,186.0,0.8571428571428571,75.42857142857143,117.0,636.0,8.0,3156.0,72.0,10.0,2014,Feb,SocSci,Withdrawn
BBB,2014B,485180,F,South West Region,Lower Than A Level,40-50%,0-35,0,195,N,234,-71.0,234.0,1.0,76.28571428571429,0.0,232.0,7.0,525.0,61.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,485262,F,North Region,Lower Than A Level,30-40%,35-55,0,60,N,234,-29.0,234.0,1.0,87.85714285714286,0.0,721.0,8.0,5089.0,129.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,485675,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,234,-50.0,234.0,0.8571428571428571,60.714285714285715,12.0,62.0,6.0,172.0,13.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,485980,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,270,N,234,-32.0,234.0,1.0,71.42857142857143,0.0,449.0,8.0,805.0,72.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,486994,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,234,-41.0,234.0,1.0,93.85714285714286,0.0,600.0,7.0,2127.0,130.0,10.0,2014,Feb,SocSci,Distinction
BBB,2014B,487002,F,South East Region,A Level or Equivalent,20-30%,0-35,0,180,N,234,-36.0,234.0,1.0,89.14285714285714,0.0,426.0,9.0,1258.0,63.0,10.0,2014,Feb,SocSci,Distinction
BBB,2014B,487543,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,180,N,234,-115.0,234.0,1.0,73.0,0.0,211.0,7.0,479.0,60.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,489198,F,South Region,Lower Than A Level,70-80%,35-55,0,120,N,234,-24.0,234.0,0.2857142857142857,24.857142857142858,438.0,38.0,6.0,141.0,9.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,490391,F,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,234,-58.0,234.0,0.7142857142857143,57.57142857142857,234.0,103.0,7.0,263.0,29.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,492928,F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,234,-64.0,234.0,0.8571428571428571,65.57142857142857,117.0,41.0,5.0,70.0,7.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,493559,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,234,-32.0,234.0,1.0,73.71428571428571,0.0,84.0,7.0,160.0,16.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,494896,F,East Anglian Region,Lower Than A Level,90-100%,0-35,1,120,N,234,-58.0,234.0,1.0,84.0,0.0,131.0,8.0,241.0,30.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,495324,F,East Anglian Region,A Level or Equivalent,10-20,35-55,2,60,N,234,-32.0,160.0,0.14285714285714285,8.428571428571429,485.0,46.0,7.0,88.0,10.0,10.0,2014,Feb,SocSci,Withdrawn
BBB,2014B,495876,F,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,234,-24.0,234.0,0.14285714285714285,11.428571428571429,450.0,7.0,2.0,16.0,1.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,500279,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,1,120,N,234,-31.0,234.0,0.14285714285714285,8.142857142857142,485.0,42.0,7.0,117.0,7.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,500395,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,234,-29.0,219.0,0.42857142857142855,31.571428571428573,398.0,7.0,2.0,21.0,1.0,10.0,2014,Feb,SocSci,Withdrawn
BBB,2014B,501095,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,234,-31.0,234.0,1.0,92.85714285714286,0.0,251.0,7.0,677.0,65.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,504352,F,London Region,Lower Than A Level,30-40%,0-35,0,90,N,234,-54.0,234.0,1.0,57.42857142857143,0.0,212.0,7.0,518.0,35.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,504967,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,234,-116.0,234.0,0.5714285714285714,39.42857142857143,316.0,38.0,6.0,94.0,7.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,505248,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,234,-72.0,153.0,0.14285714285714285,11.571428571428571,485.0,4.0,3.0,10.0,1.0,10.0,2014,Feb,SocSci,Withdrawn
BBB,2014B,505899,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,Y,234,-36.0,234.0,0.8571428571428571,65.71428571428571,117.0,246.0,9.0,642.0,42.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,506622,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,N,234,-36.0,234.0,1.0,90.0,0.0,323.0,8.0,1033.0,64.0,10.0,2014,Feb,SocSci,Distinction
BBB,2014B,506650,F,South West Region,A Level or Equivalent,80-90%,35-55,1,120,N,234,-88.0,234.0,1.0,74.85714285714286,0.0,3.0,1.0,5.0,3.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,507983,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,234,-80.0,234.0,0.8571428571428571,63.42857142857143,117.0,79.0,5.0,185.0,12.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,508100,M,South Region,Lower Than A Level,70-80%,0-35,0,120,N,234,-17.0,234.0,1.0,78.14285714285714,0.0,354.0,7.0,626.0,70.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,508400,F,North Region,HE Qualification,0-10%,0-35,0,150,N,234,-82.0,234.0,0.8571428571428571,52.57142857142857,82.0,240.0,7.0,867.0,33.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,508470,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,Y,234,-97.0,234.0,1.0,74.42857142857143,0.0,145.0,9.0,295.0,28.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,508940,F,London Region,Lower Than A Level,10-20,0-35,2,120,N,234,-36.0,234.0,1.0,69.42857142857143,0.0,102.0,8.0,237.0,15.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,509696,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,1,60,N,234,-17.0,234.0,0.8571428571428571,59.42857142857143,82.0,119.0,7.0,251.0,45.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,510141,F,East Anglian Region,Lower Than A Level,60-70%,0-35,2,120,Y,234,-100.0,234.0,0.42857142857142855,28.142857142857142,398.0,2.0,2.0,5.0,1.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,511506,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,Y,234,-80.0,234.0,0.42857142857142855,31.428571428571427,251.0,315.0,9.0,930.0,70.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,511901,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,234,-229.0,234.0,0.42857142857142855,30.142857142857142,328.0,38.0,6.0,69.0,12.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,513077,F,Wales,Lower Than A Level,20-30%,35-55,0,120,Y,234,-32.0,234.0,1.0,55.857142857142854,0.0,402.0,7.0,960.0,73.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,514031,M,Ireland,Lower Than A Level,0-10%,0-35,1,180,Y,234,-32.0,234.0,0.8571428571428571,73.14285714285714,82.0,252.0,8.0,779.0,41.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,516601,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,234,-18.0,234.0,0.8571428571428571,66.28571428571429,82.0,56.0,4.0,127.0,18.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,517679,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,120,N,234,-151.0,234.0,1.0,87.28571428571429,0.0,200.0,7.0,465.0,36.0,10.0,2014,Feb,SocSci,Distinction
BBB,2014B,518711,F,North Western Region,A Level or Equivalent,10-20,0-35,2,60,N,234,-64.0,234.0,0.14285714285714285,5.0,485.0,6.0,2.0,19.0,2.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,519078,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,234,-99.0,234.0,1.0,79.57142857142857,0.0,103.0,7.0,263.0,37.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,519084,F,Wales,Lower Than A Level,50-60%,0-35,1,60,N,234,-75.0,234.0,0.14285714285714285,11.857142857142858,485.0,8.0,3.0,22.0,3.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,519859,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,234,-148.0,234.0,1.0,90.71428571428571,0.0,475.0,7.0,888.0,120.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,521671,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,234,-29.0,234.0,0.0,0.0,0.0,5.0,4.0,7.0,1.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,521957,F,Ireland,Lower Than A Level,70-80%,0-35,3,120,N,234,20.0,192.0,0.8571428571428571,50.714285714285715,117.0,40.0,5.0,94.0,11.0,10.0,2014,Feb,SocSci,Withdrawn
BBB,2014B,522087,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,234,-24.0,234.0,1.0,88.71428571428571,0.0,131.0,7.0,312.0,23.0,10.0,2014,Feb,SocSci,Distinction
BBB,2014B,523247,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,234,-32.0,234.0,1.0,88.28571428571429,0.0,262.0,7.0,718.0,52.0,10.0,2014,Feb,SocSci,Distinction
BBB,2014B,524290,F,South Region,Lower Than A Level,80-90%,0-35,1,180,N,234,-82.0,234.0,1.0,72.14285714285714,0.0,242.0,7.0,555.0,87.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,525942,M,Scotland,Lower Than A Level,0-10%,0-35,1,120,Y,234,-24.0,234.0,1.0,90.0,0.0,10.0,4.0,20.0,5.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,526285,F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,234,-54.0,234.0,0.8571428571428571,65.0,82.0,77.0,7.0,198.0,20.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,529438,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,234,-78.0,234.0,1.0,73.42857142857143,0.0,54.0,6.0,109.0,12.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,529439,F,East Anglian Region,Lower Than A Level,10-20,0-35,1,120,N,234,-32.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,Feb,SocSci,Fail
BBB,2014B,531755,F,Scotland,HE Qualification,80-90%,0-35,1,120,N,234,-114.0,234.0,1.0,75.0,0.0,93.0,7.0,210.0,17.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,532274,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,150,N,234,-69.0,234.0,1.0,69.0,0.0,131.0,7.0,309.0,22.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,532617,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,234,-89.0,234.0,1.0,83.57142857142857,0.0,88.0,7.0,213.0,26.0,10.0,2014,Feb,SocSci,Distinction
BBB,2014B,533077,F,North Region,Lower Than A Level,20-30%,0-35,0,90,N,234,-59.0,234.0,1.0,90.57142857142857,0.0,352.0,7.0,1027.0,68.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,533210,F,South East Region,A Level or Equivalent,50-60%,35-55,0,120,N,234,-123.0,234.0,1.0,85.85714285714286,0.0,276.0,7.0,703.0,46.0,10.0,2014,Feb,SocSci,Distinction
BBB,2014B,533527,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,90,N,234,-125.0,234.0,1.0,86.0,0.0,76.0,7.0,185.0,17.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,534143,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,234,-52.0,234.0,1.0,80.28571428571429,0.0,44.0,6.0,81.0,10.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,534163,F,South West Region,Lower Than A Level,70-80%,35-55,0,120,N,234,-117.0,234.0,1.0,79.85714285714286,0.0,101.0,6.0,212.0,34.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,535077,F,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,234,-24.0,234.0,0.7142857142857143,60.57142857142857,234.0,322.0,7.0,1000.0,46.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,535462,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,234,-131.0,234.0,0.42857142857142855,32.57142857142857,398.0,14.0,5.0,38.0,5.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,535506,M,Wales,A Level or Equivalent,40-50%,0-35,1,120,N,234,-51.0,234.0,0.8571428571428571,81.0,117.0,130.0,8.0,285.0,37.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,535548,F,East Midlands Region,Lower Than A Level,20-30%,0-35,1,180,N,234,-127.0,234.0,0.8571428571428571,62.0,117.0,110.0,7.0,295.0,28.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,536286,F,South West Region,Lower Than A Level,0-10%,35-55,0,60,N,234,-52.0,234.0,1.0,84.85714285714286,0.0,330.0,9.0,892.0,67.0,10.0,2014,Feb,SocSci,Distinction
BBB,2014B,536629,F,South Region,A Level or Equivalent,70-80%,0-35,0,180,N,234,-151.0,234.0,1.0,84.85714285714286,0.0,75.0,6.0,250.0,17.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,536805,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,234,-41.0,234.0,0.7142857142857143,57.857142857142854,164.0,87.0,8.0,182.0,25.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,537077,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,234,-32.0,234.0,1.0,84.57142857142857,0.0,30.0,4.0,82.0,6.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,537373,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,234,-60.0,234.0,1.0,69.71428571428571,0.0,318.0,7.0,937.0,69.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,537605,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,180,N,234,-137.0,234.0,0.14285714285714285,9.0,485.0,15.0,6.0,37.0,4.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,537698,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,Y,234,-99.0,234.0,1.0,70.28571428571429,0.0,307.0,8.0,589.0,56.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,538196,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,N,234,-29.0,180.0,0.2857142857142857,26.285714285714285,438.0,12.0,2.0,34.0,4.0,10.0,2014,Feb,SocSci,Withdrawn
BBB,2014B,539675,F,South East Region,Lower Than A Level,30-40%,0-35,1,120,N,234,-125.0,234.0,0.8571428571428571,70.71428571428571,117.0,61.0,6.0,113.0,23.0,10.0,2014,Feb,SocSci,Fail
BBB,2014B,539894,F,Yorkshire Region,HE Qualification,80-90%,0-35,0,120,N,234,-94.0,234.0,1.0,80.14285714285714,0.0,90.0,7.0,201.0,27.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,540558,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,120,N,234,-32.0,234.0,1.0,94.0,0.0,480.0,9.0,1728.0,67.0,10.0,2014,Feb,SocSci,Pass
BBB,2014B,541769,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,234,-78.0,234.0,1.0,75.0,0.0,187.0,7.0,921.0,39.0,10.0,2014,Feb,SocSci,Pass
