code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,course_length,date_registration,date_unregistration,status,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,mod_pres_vle_type_count,year,month,subject,final_result
BBB,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,234,-164.0,234.0,keep,0.9166666666666666,76.5,231.0,183,7,412,33,10,2014,Feb,SocSci,Distinction
BBB,F,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,234,-141.0,234.0,keep,0.9166666666666666,76.0,231.0,131,7,259,37,10,2014,Feb,SocSci,Pass
BBB,F,Ireland,A Level or Equivalent,10-20,35-55,1,120,N,234,-81.0,234.0,keep,0.9166666666666666,71.75,231.0,1091,8,3604,153,10,2014,Feb,SocSci,Pass
BBB,F,Scotland,HE Qualification,40-50%,0-35,1,120,N,234,-64.0,234.0,keep,0.6666666666666666,48.25,659.0,64,7,130,10,10,2014,Feb,SocSci,Fail
BBB,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,234,-169.0,234.0,keep,0.8333333333333334,70.58333333333333,348.0,158,7,385,47,10,2014,Feb,SocSci,Pass
BBB,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,234,-156.0,234.0,keep,0.9166666666666666,78.58333333333333,231.0,186,8,509,40,10,2014,Feb,SocSci,Pass
BBB,F,Ireland,A Level or Equivalent,50-60%,0-35,0,120,N,234,-73.0,234.0,keep,0.9166666666666666,52.583333333333336,231.0,106,7,189,23,10,2014,Feb,SocSci,Pass
BBB,F,Wales,Lower Than A Level,30-40%,0-35,1,120,N,234,-121.0,234.0,keep,0.8333333333333334,58.416666666666664,348.0,158,7,345,25,10,2014,Feb,SocSci,Pass
BBB,F,Scotland,HE Qualification,60-70%,35-55,0,75,Y,234,-64.0,234.0,keep,0.9166666666666666,76.08333333333333,231.0,1675,9,13023,239,10,2014,Feb,SocSci,Pass
BBB,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,234,-88.0,234.0,keep,0.3333333333333333,28.75,1239.0,59,5,132,20,10,2014,Feb,SocSci,Fail
BBB,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,90,N,234,-96.0,234.0,keep,0.9166666666666666,76.75,231.0,163,7,325,38,10,2014,Feb,SocSci,Pass
BBB,F,Yorkshire Region,HE Qualification,80-90%,0-35,0,120,N,234,-23.0,234.0,keep,0.9166666666666666,84.08333333333333,231.0,456,7,1125,80,10,2014,Feb,SocSci,Pass
BBB,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,234,-163.0,234.0,keep,0.6666666666666666,50.333333333333336,729.0,100,7,224,28,10,2014,Feb,SocSci,Fail
BBB,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,234,-137.0,234.0,keep,0.8333333333333334,52.416666666666664,313.0,219,6,439,89,10,2014,Feb,SocSci,Pass
BBB,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,234,-64.0,234.0,keep,0.9166666666666666,72.58333333333333,231.0,170,7,329,61,10,2014,Feb,SocSci,Pass
BBB,F,East Anglian Region,No Formal quals,30-40%,0-35,0,60,N,234,-82.0,234.0,keep,0.6666666666666666,49.416666666666664,736.0,67,7,143,12,10,2014,Feb,SocSci,Pass
BBB,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,234,-59.0,234.0,keep,0.8333333333333334,61.75,425.0,113,8,280,20,10,2014,Feb,SocSci,Fail
BBB,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,234,-100.0,234.0,keep,0.9166666666666666,78.33333333333333,231.0,262,8,779,51,10,2014,Feb,SocSci,Distinction
BBB,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,234,-148.0,234.0,keep,0.75,59.416666666666664,619.0,80,8,199,15,10,2014,Feb,SocSci,Pass
BBB,M,South West Region,HE Qualification,70-80%,35-55,0,180,N,234,-53.0,234.0,keep,0.9166666666666666,82.33333333333333,231.0,496,7,1200,88,10,2014,Feb,SocSci,Distinction
BBB,F,North Region,Lower Than A Level,20-30%,0-35,0,120,N,234,-29.0,234.0,keep,0.9166666666666666,79.91666666666667,231.0,534,8,1453,104,10,2014,Feb,SocSci,Distinction
BBB,F,Wales,Lower Than A Level,10-20,0-35,0,120,N,234,-100.0,234.0,keep,0.8333333333333334,58.916666666666664,383.0,134,9,248,25,10,2014,Feb,SocSci,Pass
BBB,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,234,-150.0,234.0,keep,0.8333333333333334,73.16666666666667,425.0,882,9,4281,175,10,2014,Feb,SocSci,Distinction
BBB,F,Wales,Lower Than A Level,20-30%,35-55,0,60,N,234,-86.0,234.0,keep,0.4166666666666667,32.25,1157.0,31,6,105,8,10,2014,Feb,SocSci,Fail
BBB,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,N,234,-22.0,234.0,keep,0.8333333333333334,55.583333333333336,348.0,523,8,1507,110,10,2014,Feb,SocSci,Pass
BBB,F,South East Region,HE Qualification,60-70%,35-55,1,120,N,234,-36.0,234.0,keep,0.8333333333333334,58.166666666666664,313.0,227,7,606,37,10,2014,Feb,SocSci,Pass
BBB,F,London Region,HE Qualification,20-30%,0-35,0,90,N,234,-29.0,234.0,keep,0.9166666666666666,71.25,231.0,249,7,991,42,10,2014,Feb,SocSci,Pass
BBB,F,South East Region,Lower Than A Level,70-80%,35-55,0,60,N,234,-138.0,234.0,keep,0.8333333333333334,70.41666666666667,425.0,103,7,292,30,10,2014,Feb,SocSci,Pass
BBB,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,234,-29.0,234.0,keep,0.9166666666666666,77.0,231.0,315,7,798,47,10,2014,Feb,SocSci,Distinction
BBB,F,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,234,-150.0,234.0,keep,0.5833333333333334,43.166666666666664,923.0,165,8,352,15,10,2014,Feb,SocSci,Fail
BBB,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,Y,234,-150.0,234.0,keep,0.16666666666666666,11.5,1361.0,66,7,138,9,10,2014,Feb,SocSci,Fail
BBB,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,234,-129.0,234.0,keep,0.8333333333333334,60.25,348.0,220,7,510,38,10,2014,Feb,SocSci,Fail
BBB,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,234,-147.0,234.0,keep,0.4166666666666667,36.416666666666664,1157.0,73,7,155,14,10,2014,Feb,SocSci,Fail
BBB,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,234,-100.0,234.0,keep,0.9166666666666666,80.25,231.0,404,8,984,82,10,2014,Feb,SocSci,Distinction
BBB,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,234,-135.0,234.0,keep,0.9166666666666666,77.5,231.0,708,9,2087,159,10,2014,Feb,SocSci,Pass
BBB,F,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,234,-35.0,234.0,keep,0.9166666666666666,70.75,231.0,47,5,112,8,10,2014,Feb,SocSci,Pass
BBB,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,234,-114.0,234.0,keep,0.8333333333333334,75.91666666666667,425.0,483,8,1728,72,10,2014,Feb,SocSci,Distinction
BBB,F,Scotland,A Level or Equivalent,20-30%,35-55,0,75,N,234,-130.0,234.0,keep,0.9166666666666666,79.25,231.0,1308,8,6244,223,10,2014,Feb,SocSci,Pass
BBB,F,North Western Region,HE Qualification,50-60%,35-55,0,60,N,234,-30.0,234.0,keep,0.75,61.916666666666664,619.0,32,4,76,6,10,2014,Feb,SocSci,Pass
BBB,F,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,234,-88.0,234.0,keep,0.75,44.0,619.0,57,7,122,18,10,2014,Feb,SocSci,Fail
BBB,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,234,-147.0,234.0,keep,0.9166666666666666,77.91666666666667,231.0,154,7,347,39,10,2014,Feb,SocSci,Pass
BBB,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,234,-138.0,234.0,keep,0.9166666666666666,74.25,231.0,245,7,555,67,10,2014,Feb,SocSci,Pass
BBB,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,234,-144.0,234.0,keep,0.5,47.666666666666664,1040.0,80,7,270,15,10,2014,Feb,SocSci,Fail
BBB,M,Wales,A Level or Equivalent,60-70%,35-55,0,60,N,234,-113.0,234.0,keep,0.8333333333333334,64.83333333333333,425.0,135,7,331,36,10,2014,Feb,SocSci,Pass
BBB,F,Wales,Lower Than A Level,10-20,0-35,0,60,N,234,-129.0,234.0,keep,0.9166666666666666,80.33333333333333,231.0,429,7,986,81,10,2014,Feb,SocSci,Pass
BBB,F,Wales,Lower Than A Level,0-10%,0-35,0,75,Y,234,-47.0,234.0,keep,0.8333333333333334,57.75,425.0,452,9,1574,81,10,2014,Feb,SocSci,Fail
BBB,F,Ireland,A Level or Equivalent,90-100%,0-35,0,120,N,234,-52.0,234.0,keep,0.8333333333333334,63.916666666666664,425.0,95,8,249,13,10,2014,Feb,SocSci,Pass
BBB,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,234,-143.0,234.0,keep,0.9166666666666666,70.75,231.0,86,7,234,14,10,2014,Feb,SocSci,Pass
BBB,F,Wales,HE Qualification,70-80%,35-55,0,120,N,234,-52.0,234.0,keep,0.8333333333333334,76.0,383.0,233,7,530,47,10,2014,Feb,SocSci,Pass
BBB,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,N,234,-142.0,234.0,keep,0.5,33.583333333333336,1040.0,101,7,224,19,10,2014,Feb,SocSci,Fail
BBB,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,234,-133.0,234.0,keep,0.75,66.41666666666667,619.0,200,7,358,49,10,2014,Feb,SocSci,Pass
BBB,F,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,234,-32.0,234.0,keep,0.9166666666666666,68.66666666666667,231.0,93,7,253,14,10,2014,Feb,SocSci,Pass
BBB,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,234,-110.0,234.0,keep,0.8333333333333334,71.0,383.0,836,8,2535,190,10,2014,Feb,SocSci,Pass
BBB,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,234,-96.0,234.0,keep,0.08333333333333333,5.333333333333333,1408.0,6,4,9,2,10,2014,Feb,SocSci,Fail
BBB,F,East Midlands Region,Lower Than A Level,90-100%,35-55,0,60,N,234,-47.0,234.0,keep,0.75,66.58333333333333,619.0,193,7,408,40,10,2014,Feb,SocSci,Pass
BBB,F,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,234,-52.0,234.0,keep,0.8333333333333334,68.08333333333333,383.0,230,9,547,74,10,2014,Feb,SocSci,Pass
BBB,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,234,-48.0,234.0,keep,0.9166666666666666,66.33333333333333,231.0,173,7,393,34,10,2014,Feb,SocSci,Pass
BBB,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,90,N,234,-141.0,234.0,keep,0.9166666666666666,66.16666666666667,231.0,98,7,197,22,10,2014,Feb,SocSci,Pass
BBB,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,234,-141.0,234.0,keep,0.9166666666666666,71.66666666666667,231.0,91,6,205,19,10,2014,Feb,SocSci,Distinction
BBB,F,East Anglian Region,HE Qualification,30-40%,0-35,0,120,N,234,-124.0,234.0,keep,0.9166666666666666,81.08333333333333,231.0,229,7,570,63,10,2014,Feb,SocSci,Distinction
BBB,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Y,234,-52.0,234.0,keep,0.75,67.75,465.0,88,7,257,25,10,2014,Feb,SocSci,Pass
BBB,M,London Region,HE Qualification,0-10%,35-55,0,60,N,234,-35.0,234.0,keep,0.9166666666666666,84.0,231.0,462,8,1119,109,10,2014,Feb,SocSci,Distinction
BBB,F,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,234,-140.0,234.0,keep,0.9166666666666666,78.58333333333333,231.0,154,8,390,34,10,2014,Feb,SocSci,Pass
BBB,F,Wales,Lower Than A Level,60-70%,35-55,0,60,N,234,-79.0,234.0,keep,0.75,69.75,619.0,560,9,2873,85,10,2014,Feb,SocSci,Pass
BBB,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,234,-52.0,234.0,keep,0.8333333333333334,66.66666666666667,425.0,125,7,318,28,10,2014,Feb,SocSci,Pass
BBB,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,234,-52.0,234.0,keep,0.9166666666666666,70.5,231.0,72,7,153,13,10,2014,Feb,SocSci,Pass
BBB,F,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,234,-52.0,234.0,keep,0.5833333333333334,48.916666666666664,888.0,92,8,193,22,10,2014,Feb,SocSci,Fail
BBB,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,234,-52.0,234.0,keep,0.9166666666666666,84.83333333333333,231.0,295,7,602,65,10,2014,Feb,SocSci,Distinction
BBB,F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,234,-52.0,234.0,keep,0.8333333333333334,75.91666666666667,425.0,1037,7,8430,144,10,2014,Feb,SocSci,Pass
BBB,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,234,-52.0,234.0,keep,0.8333333333333334,66.33333333333333,425.0,206,8,477,38,10,2014,Feb,SocSci,Pass
BBB,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,234,-52.0,234.0,keep,0.75,50.916666666666664,542.0,85,6,243,24,10,2014,Feb,SocSci,Pass
BBB,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,234,-52.0,234.0,keep,0.75,63.333333333333336,619.0,38,5,107,7,10,2014,Feb,SocSci,Pass
BBB,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,234,-138.0,234.0,keep,0.9166666666666666,64.91666666666667,231.0,835,9,2799,156,10,2014,Feb,SocSci,Pass
BBB,F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,234,-110.0,234.0,keep,0.9166666666666666,82.0,231.0,300,7,734,58,10,2014,Feb,SocSci,Distinction
BBB,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,234,-135.0,234.0,keep,0.75,65.5,542.0,149,8,399,44,10,2014,Feb,SocSci,Pass
BBB,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,234,-69.0,234.0,keep,0.75,55.5,619.0,138,7,298,29,10,2014,Feb,SocSci,Pass
BBB,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,234,-23.0,234.0,keep,0.8333333333333334,67.83333333333333,425.0,71,6,160,17,10,2014,Feb,SocSci,Pass
BBB,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,Y,234,-137.0,234.0,keep,0.08333333333333333,4.0,1408.0,5,3,9,2,10,2014,Feb,SocSci,Fail
BBB,F,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,234,-113.0,234.0,keep,0.9166666666666666,79.58333333333333,231.0,268,8,666,65,10,2014,Feb,SocSci,Pass
BBB,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,234,-74.0,234.0,keep,0.3333333333333333,27.416666666666668,1239.0,26,5,64,7,10,2014,Feb,SocSci,Fail
BBB,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,234,-31.0,234.0,keep,0.75,63.75,465.0,114,7,325,24,10,2014,Feb,SocSci,Pass
BBB,F,Wales,Lower Than A Level,0-10%,0-35,0,120,N,234,-61.0,234.0,keep,0.08333333333333333,3.8333333333333335,1408.0,21,5,50,4,10,2014,Feb,SocSci,Fail
BBB,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,234,-135.0,234.0,keep,0.6666666666666666,54.666666666666664,771.0,194,8,474,49,10,2014,Feb,SocSci,Fail
BBB,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,234,-32.0,234.0,keep,0.08333333333333333,6.583333333333333,1408.0,30,6,56,6,10,2014,Feb,SocSci,Fail
BBB,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,234,-92.0,234.0,keep,0.75,66.25,619.0,287,7,1268,63,10,2014,Feb,SocSci,Distinction
BBB,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,234,-128.0,234.0,keep,0.5,35.5,1040.0,140,7,394,38,10,2014,Feb,SocSci,Fail
BBB,F,South Region,Lower Than A Level,10-20,0-35,0,120,N,234,-89.0,234.0,keep,0.9166666666666666,54.833333333333336,231.0,102,7,233,20,10,2014,Feb,SocSci,Pass
BBB,F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,234,-114.0,234.0,keep,0.8333333333333334,72.25,425.0,760,8,2962,126,10,2014,Feb,SocSci,Pass
BBB,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,234,-108.0,234.0,keep,0.9166666666666666,66.0,231.0,81,8,252,21,10,2014,Feb,SocSci,Fail
BBB,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,234,-48.0,234.0,keep,0.8333333333333334,59.75,425.0,466,8,1354,77,10,2014,Feb,SocSci,Pass
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,234,-100.0,234.0,keep,0.9166666666666666,76.25,231.0,789,8,5103,131,10,2014,Feb,SocSci,Distinction
BBB,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,234,-114.0,234.0,keep,0.75,65.91666666666667,535.0,843,8,5113,133,10,2014,Feb,SocSci,Pass
BBB,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,234,-75.0,234.0,keep,0.25,18.416666666666668,1321.0,76,7,174,14,10,2014,Feb,SocSci,Fail
BBB,F,Wales,Lower Than A Level,60-70%,0-35,0,60,N,234,-74.0,234.0,keep,0.6666666666666666,45.166666666666664,771.0,66,7,172,12,10,2014,Feb,SocSci,Fail
BBB,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,234,-100.0,234.0,keep,0.8333333333333334,54.166666666666664,425.0,332,7,645,80,10,2014,Feb,SocSci,Pass
BBB,F,North Region,Lower Than A Level,10-20,35-55,0,60,N,234,-130.0,234.0,keep,0.9166666666666666,83.33333333333333,231.0,1342,7,8706,223,10,2014,Feb,SocSci,Pass
BBB,F,London Region,A Level or Equivalent,10-20,0-35,0,60,Y,234,-34.0,234.0,keep,0.75,43.25,430.0,84,7,167,19,10,2014,Feb,SocSci,Fail
BBB,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,234,-128.0,234.0,keep,0.3333333333333333,26.75,1134.0,122,7,242,24,10,2014,Feb,SocSci,Fail
BBB,F,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,234,-129.0,234.0,keep,0.9166666666666666,57.583333333333336,231.0,102,8,202,31,10,2014,Feb,SocSci,Pass
BBB,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,234,-80.0,234.0,keep,0.8333333333333334,63.333333333333336,278.0,195,7,358,51,10,2014,Feb,SocSci,Pass
BBB,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,234,-120.0,234.0,keep,0.5,20.916666666666668,823.0,35,7,38,10,10,2014,Feb,SocSci,Fail
BBB,F,Wales,Lower Than A Level,70-80%,0-35,0,75,N,234,-47.0,234.0,keep,0.9166666666666666,67.33333333333333,231.0,120,8,332,22,10,2014,Feb,SocSci,Pass
BBB,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,234,-88.0,234.0,keep,0.9166666666666666,77.08333333333333,231.0,192,8,450,40,10,2014,Feb,SocSci,Pass
BBB,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,234,-64.0,234.0,keep,0.9166666666666666,58.916666666666664,231.0,129,7,495,26,10,2014,Feb,SocSci,Pass
BBB,F,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,234,-96.0,234.0,keep,0.08333333333333333,3.3333333333333335,1338.0,152,7,319,20,10,2014,Feb,SocSci,Fail
BBB,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,234,-127.0,234.0,keep,0.9166666666666666,85.25,231.0,174,8,584,33,10,2014,Feb,SocSci,Distinction
BBB,F,Wales,Lower Than A Level,50-60%,35-55,0,60,Y,234,-120.0,234.0,keep,0.8333333333333334,69.25,425.0,240,9,570,53,10,2014,Feb,SocSci,Pass
BBB,F,Wales,Lower Than A Level,40-50%,35-55,0,60,N,234,-69.0,234.0,keep,0.9166666666666666,81.5,231.0,308,8,845,40,10,2014,Feb,SocSci,Pass
BBB,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,234,-110.0,234.0,keep,0.8333333333333334,73.16666666666667,425.0,387,8,1042,63,10,2014,Feb,SocSci,Pass
BBB,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,234,-89.0,234.0,keep,0.9166666666666666,70.0,231.0,163,7,368,35,10,2014,Feb,SocSci,Pass
BBB,F,Scotland,Lower Than A Level,50-60%,0-35,0,90,N,234,-86.0,234.0,keep,0.25,19.25,1321.0,23,7,44,4,10,2014,Feb,SocSci,Fail
BBB,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,234,-124.0,234.0,keep,0.8333333333333334,74.91666666666667,425.0,237,7,656,54,10,2014,Feb,SocSci,Fail
BBB,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,234,-89.0,234.0,keep,0.9166666666666666,78.91666666666667,231.0,66,6,140,10,10,2014,Feb,SocSci,Pass
BBB,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,Y,234,-92.0,234.0,keep,0.5,32.5,1040.0,58,7,132,14,10,2014,Feb,SocSci,Fail
BBB,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,234,-117.0,234.0,keep,0.9166666666666666,70.41666666666667,231.0,53,7,130,11,10,2014,Feb,SocSci,Fail
BBB,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,Y,234,-100.0,234.0,keep,0.75,56.833333333333336,542.0,359,7,739,84,10,2014,Feb,SocSci,Pass
BBB,F,South West Region,A Level or Equivalent,0-10%,0-35,0,60,N,234,-115.0,234.0,keep,0.9166666666666666,76.58333333333333,231.0,257,7,725,46,10,2014,Feb,SocSci,Pass
BBB,F,South Region,Lower Than A Level,10-20,35-55,0,120,N,234,-29.0,234.0,keep,0.08333333333333333,5.416666666666667,1408.0,8,4,14,2,10,2014,Feb,SocSci,Fail
BBB,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,234,-93.0,234.0,keep,0.8333333333333334,50.5,383.0,372,7,950,91,10,2014,Feb,SocSci,Pass
BBB,F,Wales,Lower Than A Level,20-30%,35-55,0,60,Y,234,-24.0,234.0,keep,0.5,35.333333333333336,1040.0,268,9,613,43,10,2014,Feb,SocSci,Fail
BBB,F,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,234,-115.0,234.0,keep,0.8333333333333334,75.41666666666667,348.0,163,7,602,35,10,2014,Feb,SocSci,Pass
BBB,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,234,-123.0,234.0,keep,0.08333333333333333,6.416666666666667,1408.0,14,3,28,6,10,2014,Feb,SocSci,Fail
BBB,F,South West Region,Lower Than A Level,20-30%,35-55,0,60,N,234,-75.0,234.0,keep,0.9166666666666666,60.75,231.0,198,8,1100,45,10,2014,Feb,SocSci,Pass
BBB,F,Wales,HE Qualification,40-50%,0-35,0,60,N,234,-50.0,234.0,keep,0.9166666666666666,72.08333333333333,231.0,84,7,206,18,10,2014,Feb,SocSci,Pass
BBB,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,234,-110.0,234.0,keep,0.9166666666666666,84.0,231.0,395,8,1707,73,10,2014,Feb,SocSci,Fail
BBB,F,South Region,Lower Than A Level,60-70%,35-55,0,60,N,234,-120.0,234.0,keep,0.9166666666666666,66.16666666666667,231.0,251,7,895,45,10,2014,Feb,SocSci,Pass
BBB,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,234,-107.0,234.0,keep,0.9166666666666666,80.33333333333333,231.0,799,8,3235,153,10,2014,Feb,SocSci,Distinction
BBB,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,234,-117.0,234.0,keep,0.9166666666666666,69.66666666666667,231.0,741,9,1892,128,10,2014,Feb,SocSci,Pass
BBB,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,234,-120.0,234.0,keep,0.8333333333333334,59.666666666666664,278.0,57,8,137,18,10,2014,Feb,SocSci,Pass
BBB,F,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,234,-110.0,234.0,keep,0.75,58.333333333333336,535.0,175,7,383,37,10,2014,Feb,SocSci,Pass
BBB,F,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,234,-80.0,234.0,keep,0.25,13.25,1321.0,10,3,18,3,10,2014,Feb,SocSci,Fail
BBB,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,234,-117.0,234.0,keep,0.08333333333333333,4.583333333333333,1408.0,11,3,22,4,10,2014,Feb,SocSci,Fail
BBB,F,West Midlands Region,Lower Than A Level,50-60%,35-55,0,120,N,234,-116.0,234.0,keep,0.9166666666666666,84.08333333333333,231.0,343,7,858,76,10,2014,Feb,SocSci,Distinction
BBB,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,Y,234,-117.0,234.0,keep,0.75,63.166666666666664,465.0,132,8,307,35,10,2014,Feb,SocSci,Distinction
BBB,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,234,-32.0,234.0,keep,0.6666666666666666,38.333333333333336,624.0,80,7,194,26,10,2014,Feb,SocSci,Pass
BBB,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,234,-73.0,234.0,keep,0.9166666666666666,79.91666666666667,231.0,569,8,1809,105,10,2014,Feb,SocSci,Distinction
BBB,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,234,-52.0,234.0,keep,0.9166666666666666,71.91666666666667,231.0,254,7,488,48,10,2014,Feb,SocSci,Pass
BBB,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,234,-88.0,234.0,keep,0.8333333333333334,55.333333333333336,425.0,77,7,166,24,10,2014,Feb,SocSci,Pass
BBB,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,234,-35.0,234.0,keep,0.9166666666666666,73.33333333333333,231.0,281,9,756,68,10,2014,Feb,SocSci,Pass
BBB,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,234,-115.0,234.0,keep,0.8333333333333334,67.08333333333333,383.0,927,9,3159,159,10,2014,Feb,SocSci,Pass
BBB,F,South West Region,HE Qualification,40-50%,0-35,0,60,N,234,-107.0,234.0,keep,0.8333333333333334,69.41666666666667,348.0,145,7,476,29,10,2014,Feb,SocSci,Pass
BBB,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,234,-109.0,234.0,keep,0.9166666666666666,68.25,231.0,436,8,1297,81,10,2014,Feb,SocSci,Pass
BBB,M,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,234,-87.0,234.0,keep,0.8333333333333334,70.16666666666667,383.0,1407,10,10529,224,10,2014,Feb,SocSci,Pass
